pais,ciudad,zona,moneda,portal,link,codigo_anuncio,tipo_inmueble,titulo,precio_venta,area_m2,precio_m2,precio_m2_clasificacion,metodo_atipico,mediana_precio_m2_zona,bajo_media_zona,habitaciones,banos,parqueaderos,estrato,administracion,barrio_texto,barrio_comun_texto,posible_duplicado,modelo_repetido_edificio_nuevo,dentro_poligono_real,distancia_similitud,metodo_similitud,similar_a_zona,latitud,longitud,fecha_extraccion,fecha_consulta,observaciones,filtro_arquitectonico,motivo_no_pasa,disponible,motivo_no_disponible,estado_seguimiento,responsable,fecha_actualizacion,etapa,requiere_revision
Colombia,Bogotá,El Retiro,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-retiro-3-habitaciones-3-banos-3-garajes/771-M5273924,771-M5273924,Apartamento,"Apartamento en Venta, El Retiro, Bogotá D.C.",1950000000.0,235.0,8297872.0,normal,,9388646.0,True,3.0,3.0,3.0,6.0,1730000.0,EL RETIRO,El Retiro,False,False,True,,,,4.66666,-74.05066,2026-07-23T12:24:18,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,El Retiro,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-los-rosales-3-habitaciones-4-banos-2-garajes/14914-M5803213,14914-M5803213,Apartamento,"Apartamento en Venta, El Retiro, Bogotá D.C.",1950000000.0,219.0,8904110.0,normal,,9388646.0,True,3.0,4.0,2.0,6.0,1700000.0,LOS ROSALES,El Retiro,False,False,False,0.7320720267300388,mcd_robusto,True,4.66183,-74.04897,2026-07-23T12:24:18,2026-09-07,"Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,La Cabrera,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-la-cabrera-3-habitaciones-4-banos-3-garajes/MC5765305,MC5765305,Apartamento,"Apartamento en Venta, LA CABRERA RESERVADO Chicó, Bogotá D.C.",3450000000.0,243.0,14197531.0,normal,,11342282.0,False,3.0,4.0,3.0,6.0,3168000.0,LA CABRERA,LA CABRERA RESERVADO Chicó,False,False,True,,,,4.669906,-74.05224,2026-07-23T12:24:25,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/MC6614141,MC6614141,Apartamento,"Apartamento en Venta, CHICO NORTE Zona Urbana, Bogotá D.C.",1100000000.0,123.0,8943089.0,normal,,9117647.0,True,2.0,3.0,2.0,6.0,1414000.0,CHICO NORTE,CHICO NORTE Zona Urbana,False,False,True,,,,4.678484,-74.05298,2026-07-23T12:24:34,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-3-habitaciones-3-banos-2-garajes/16913-M5679513,16913-M5679513,Apartamento,"Apartamento en Venta, Chico Norte, Bogotá D.C.",1700000000.0,150.0,11333333.0,normal,,9117647.0,False,3.0,3.0,2.0,6.0,1500000.0,CHICO NORTE,Chico Norte,False,False,True,,,,4.6801484,-74.0421688,2026-07-23T12:24:34,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-3-banos-3-garajes/418-M6874018,418-M6874018,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",2500000000.0,205.0,12195122.0,normal,,9117647.0,False,2.0,3.0,3.0,6.0,1900000.0,CHICO NORTE,CHICO NORTE,False,False,True,,,,4.679222106933594,-74.05321502685547,2026-07-23T12:24:34,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-et-ii-3-habitaciones-2-banos-1-garajes/16630-M6880267,16630-M6880267,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",840000000.0,118.0,7118644.0,normal,,9117647.0,True,3.0,2.0,1.0,6.0,970000.0,CHICO NORTE ET II,CHICO NORTE,False,False,True,,,,4.681964874267578,-74.04290008544922,2026-07-23T12:24:34,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-2-habitaciones-4-banos-2-garajes/883-M6088875,883-M6088875,Apartamento,"Apartamento en Venta, CHICO, Bogotá D.C.",1250000000.0,180.0,6944444.0,normal,,9117647.0,True,2.0,4.0,2.0,6.0,1500000.0,CHICO,CHICO,False,False,True,,,,4.672509670257568,-74.0499038696289,2026-07-23T12:24:34,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-3-habitaciones-3-banos-2-garajes/17527-M6607194,17527-M6607194,Apartamento,"Apartamento en Venta, CHICO VIRREY, Bogotá D.C.",1590000000.0,141.0,11276596.0,normal,,9117647.0,False,3.0,3.0,2.0,1.0,1500000.0,CHICO NORTE,CHICO VIRREY,False,False,True,,,,4.678789138793945,-74.0572280883789,2026-07-23T12:24:34,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Medellín,El Poblado,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-4-habitaciones-4-banos-1-garajes/14633-M5978030,14633-M5978030,Apartamento,"Apartamento en Venta, EL POBLADO, Medellín",1590000000.0,321.0,4953271.0,normal,,7786086.0,True,4.0,4.0,1.0,6.0,1000000.0,LA FLORIDA,EL POBLADO,False,False,True,,,,6.20523738861084,-75.56893920898438,2026-07-23T12:24:50,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Medellín,El Poblado,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-4-habitaciones-4-banos-4-garajes/14633-M4857145,14633-M4857145,Apartamento,"Apartamento en Venta, EL POBLADO EL TESORO, Medellín",3400000000.0,408.0,8333333.0,normal,,7786086.0,False,4.0,4.0,4.0,6.0,2500000.0,LOS BALSOS NO 1,EL POBLADO EL TESORO,False,False,True,,,,6.190094470977783,-75.5558090209961,2026-07-23T12:24:50,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Medellín,El Poblado,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-5-habitaciones-5-banos-3-garajes/2671-M5812131,2671-M5812131,Apartamento,"Apartamento en Venta, El Poblado, Medellín",8500000000.0,872.0,9747706.0,normal,,7786086.0,False,5.0,5.0,3.0,6.0,2428779.0,EL POBLADO,El Poblado,False,False,True,,,,6.183734,-75.569715,2026-07-23T12:24:50,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-monaco-en-venta-espacioso-remodelado-y-bien-ubicado/32184240,32184240,Apartamento,,245000.0,170.0,1441.0,normal,,2336.0,True,3.0,2.0,,,288.0,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:26:59,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Medellín,El Poblado,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-4-banos-2-garajes/MC6880849,MC6880849,Apartamento,"Apartamento en Venta, EL POBLADO LA FLORIDA Suroriente, Medellín",1500000000.0,200.0,7500000.0,normal,,7786086.0,True,3.0,4.0,2.0,5.0,1350000.0,LA FLORIDA,EL POBLADO LA FLORIDA Suroriente,False,False,True,,,,6.2049117,-75.56772,2026-07-23T12:24:50,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Medellín,El Poblado,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-2-habitaciones-2-banos-1-garajes/14973-M6731520,14973-M6731520,Apartamento,"Apartamento en Venta, El Poblado, Medellín",698000000.0,90.0,7755556.0,normal,,7786086.0,True,2.0,2.0,1.0,,720700.0,EL POBLADO,El Poblado,False,True,False,1.822417677461704,mcd_robusto,True,6.2476376,-75.5658153,2026-07-23T12:24:58,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado; Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Colombia,Medellín,Laureles,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simon-bolivar-3-habitaciones-3-banos-2-garajes/21369-M6111251,21369-M6111251,Apartamento,"Apartamento en Venta, Medellin Zona 3 Laureles, Medellín",1050000000.0,170.0,6176471.0,normal,,6583333.0,True,3.0,3.0,2.0,5.0,70000.0,SIMON BOLIVAR,Medellin Zona 3 Laureles,False,False,False,1.1285692591562746,mcd_robusto,True,6.2457385,-75.608989,2026-07-23T12:25:05,2026-09-07,"Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Casco Viejo,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-casco-antiguo-26-9009/32618238,32618238,Apartamento,,975000.0,293.0,3328.0,normal,,4333.0,True,3.0,3.0,,,,San Felipe,San Felipe,False,True,,,,,,,2026-07-23T12:25:48,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,El Cangrejo,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-el-cangrejo/32598966,32598966,Apartamento,,195000.0,95.0,2053.0,normal,,1931.0,False,2.0,2.0,,,,Vía Argentina,Vía Argentina,False,False,,,,,,,2026-07-23T12:26:07,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,El Cangrejo,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-el-cangrejo-ph-luxor-100/32495214,32495214,Apartamento,,215000.0,128.0,1680.0,normal,,1931.0,True,3.0,2.0,,,222.0,El Cangrejo,El Cangrejo,False,False,,,,,,,2026-07-23T12:26:12,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,El Cangrejo,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-el-cangrejo-ph-portanova/31933905,31933905,Apartamento,,415000.0,262.0,1584.0,normal,,1931.0,True,3.0,3.0,,,485.0,Vía Argentina,Vía Argentina,False,False,,,,,,,2026-07-23T12:26:17,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,El Cangrejo,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-p-h-astoria-el-cangrejo/31866151,31866151,Apartamento,,725000.0,476.0,1523.0,normal,,1931.0,True,3.0,4.0,,,,Vía Argentina,Vía Argentina,False,False,,,,,,,2026-07-23T12:26:17,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-sin-bancos-apartamento-en-bella-vista/32124340,32124340,Apartamento,,700.0,55.0,13.0,atipico_bajo,piso_absoluto,2336.0,True,1.0,2.0,,,100.0,Bella Vista,Bella Vista,False,False,,,,,,,2026-07-23T12:26:31,2026-09-07,Precio/m² anormalmente bajo para su zona (piso_absoluto): revisar posible error de digitación,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-amplio-y-centrico-apartamento-en-bahia-marbella-i-marbella/32577452,32577452,Apartamento,,195000.0,135.0,1444.0,normal,,2336.0,True,2.0,2.0,,,220.0,Marbella,Marbella,False,False,,,,,,,2026-07-23T12:26:37,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/a-pasos-de-parque-omar-1-2-y-3-habitaciones-desde-190k/32730045,32730045,Apartamento,,190000.0,54.0,3519.0,normal,,2336.0,False,1.0,1.0,,,,,,False,False,,,,,,,2026-07-23T12:26:42,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-ph-villas-del-mar-avenida-balboa/32672097,32672097,Apartamento,,205000.0,110.0,1864.0,normal,,2336.0,True,2.0,2.0,,,,Avenida Balboa,Avenida Balboa,False,False,,,,,,,2026-07-23T12:26:42,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-obarrio-ph-urbana-26ldc8040/32618396,32618396,Apartamento,,237000.0,78.0,3038.0,normal,,2336.0,False,2.0,2.0,,,,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:26:51,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/via-espana-64-m-2rec-2banos-ph-plaza-valencia/32627542,32627542,Apartamento,,115000.0,64.0,1797.0,normal,,2336.0,True,2.0,2.0,,,80.0,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:26:51,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-obarrio-desde-343k-diseno-b-amp-b-italia-69-m/32311358,32311358,Apartamento,,343000.0,69.0,4971.0,normal,,2336.0,False,1.0,1.5,,,207.0,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:26:55,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-calle-61/32072746,32072746,Apartamento,,280000.0,78.0,3590.0,normal,,2336.0,False,2.0,2.5,,,156.0,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:26:59,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vive-en-obarrio-pre-venta/32596665,32596665,Apartamento,,199800.0,54.0,3700.0,normal,,2336.0,False,1.0,1.0,,,,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:26:59,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apt-vnt-3rec-3banos-cde-obarrio-remodelado-piso-alto/32519723,32519723,Apartamento,,265000.0,160.0,1656.0,normal,,2336.0,True,3.0,3.0,,,250.0,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:03,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-las-veraneras-140m2/32520164,32520164,Apartamento,,179000.0,140.0,1279.0,normal,,2336.0,True,2.0,2.0,,,,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:27:03,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/obarrio-brisas-obarrio-3-habitacion-157m-2-parking-balcon/30778173,30778173,Apartamento,,300000.0,157.0,1911.0,normal,,2336.0,True,3.0,2.0,,,,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:27:03,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-26lbr8040/32665439,32665439,Apartamento,,225000.0,78.0,2885.0,normal,,2336.0,False,2.0,2.0,,,,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:03,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-26lbr9038/32665451,32665451,Apartamento,,265000.0,110.0,2409.0,normal,,2336.0,False,2.0,2.5,,,,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:03,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-obarrio-river-park-25ycg8736/32302984,32302984,Apartamento,,225000.0,117.0,1923.0,normal,,2336.0,True,3.0,2.0,,,211.0,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:03,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-con-linea-blanca-en-obarrio-ph-urbana-ec/32665956,32665956,Apartamento,,237000.0,78.0,3038.0,normal,,2336.0,False,2.0,2.0,,,156.0,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:03,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/viva-ya-en-obarrio-venta-ph-urbana-con-linea-blanca-esm/32665978,32665978,Apartamento,,237000.0,78.0,3038.0,normal,,2336.0,False,2.0,2.0,,,156.0,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:03,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-urbana-rr/32666117,32666117,Apartamento,,237000.0,78.0,3038.0,normal,,2336.0,False,2.0,2.0,,,156.0,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:03,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-urbana-solo-cliente-directo-lfc/32666237,32666237,Apartamento,,237000.0,78.0,3038.0,normal,,2336.0,False,2.0,2.0,,,156.0,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:03,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-river-park-mts2-117-35-pd/31650253,31650253,Apartamento,,225000.0,117.0,1923.0,normal,,2336.0,True,3.0,2.0,,,211.0,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:08,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-river-park-sg/32013450,32013450,Apartamento,,225000.0,120.0,1875.0,normal,,2336.0,True,3.0,2.0,,,1.0,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:27:08,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-monaco-cco/32522147,32522147,Apartamento,,245000.0,176.0,1392.0,normal,,2336.0,True,3.0,2.0,,,,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:08,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-victoria-tower-cco/32522153,32522153,Apartamento,,310000.0,206.0,1505.0,normal,,2336.0,True,3.0,4.0,,,275.0,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:27:08,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-la-ronda-cco/32522154,32522154,Apartamento,,310000.0,236.0,1314.0,normal,,2336.0,True,3.0,2.0,,,315.0,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:08,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-obarrio-ph-river-park-134m2/30635426,30635426,Apartamento,,310000.0,134.0,2313.0,normal,,2336.0,True,3.0,2.0,,,1.0,Obarrio,Obarrio,False,False,,,,,,,2026-07-23T12:27:08,2026-09-07,,pendiente,,pendiente,,,,,,True
Panamá,Ciudad de Panamá,Bella Vista / Obarrio,USD,encuentra24,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-de-236-m-en-ph-la-ronda-obarrio-26-6462gg/32306229,32306229,Apartamento,,310000.0,236.0,1314.0,normal,,2336.0,True,3.0,2.0,,,,Obarrio,Obarrio,False,True,,,,,,,2026-07-23T12:27:08,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-museo-2-habitaciones-3-banos-2-garajes/2671-M6833973,2671-M6833973,Apartamento,"Apartamento en Venta, Chico Museo, Bogotá D.C.",1700000000.0,142.38,11939879.0,normal,,9117647.0,False,2.0,3.0,2.0,6.0,1580000.0,CHICO MUSEO,Chico Museo,False,False,True,,,,4.674,-74.044288,2026-07-29T05:36:53,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-chico-2-habitaciones-3-banos-2-garajes/11301-M5756009,11301-M5756009,Apartamento,"Apartamento en Venta, El Chico, Bogotá D.C.",1575000000.0,103.0,15291262.0,normal,,9117647.0,False,2.0,3.0,2.0,6.0,1374000.0,EL CHICO,El Chico,False,False,True,,,,4.67879,-74.05396,2026-07-29T05:36:53,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-na-4-habitaciones-5-banos-4-garajes/3664-M5984265,3664-M5984265,Apartamento,"Apartamento en Venta, Chico Museo, Bogotá D.C.",6800000000.0,447.0,15212528.0,normal,,9117647.0,False,4.0,5.0,4.0,6.0,5500000.0,NA,Chico Museo,False,False,True,,,,4.67359286,-74.04590862,2026-07-29T05:36:53,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-reservado-3-habitaciones-4-banos-4-garajes/21610-M6795971,21610-M6795971,Apartamento,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",2300000000.0,209.0,11004785.0,normal,,9117647.0,False,3.0,4.0,4.0,6.0,3400000.0,CHICO RESERVADO,Chico Reservado,False,True,True,,,,4.67483,-74.0421,2026-07-29T05:36:53,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
